,NQ
2018-09-10 15:33:00,38524.4680792
2018-09-10 15:34:00,38524.0505792
2018-09-10 15:35:00,38523.2155792
2018-09-10 15:36:00,38524.4680792
2018-09-10 15:37:00,38525.7205792
2018-09-10 15:38:00,38525.7205792
2018-09-10 15:39:00,38524.8855792
2018-09-10 15:40:00,38525.7205792
2018-09-10 15:41:00,38523.2155792
2018-09-10 15:42:00,38523.2155792
2018-09-10 15:43:00,38522.3805792
2018-09-10 15:44:00,38523.2155792
2018-09-10 15:45:00,38524.4680792
2018-09-10 15:46:00,38521.9630792
2018-09-10 15:47:00,38520.7105792
2018-09-10 15:48:00,38521.1280792
2018-09-10 15:49:00,38520.7105792
2018-09-10 15:50:00,38519.8755792
2018-09-10 15:51:00,38518.6230792
2018-09-10 15:52:00,38520.2930792
2018-09-10 15:53:00,38521.1280792
2018-09-10 15:54:00,38519.4580792
2018-09-10 15:55:00,38519.0405792
2018-09-10 15:56:00,38519.4580792
2018-09-10 15:57:00,38521.1280792
2018-09-10 15:58:00,38522.3805792
2018-09-10 15:59:00,38519.8755792
2018-09-10 16:59:00,38522.3805792
2018-09-10 17:00:00,38522.7980792
2018-09-10 17:01:00,38524.4680792
2018-09-10 17:02:00,38524.4680792
2018-09-10 17:03:00,38525.7205792
2018-09-10 17:04:00,38522.7980792
2018-09-10 17:05:00,38522.3805792
2018-09-10 17:06:00,38519.8755792
2018-09-10 17:07:00,38516.5355792
2018-09-10 17:08:00,38513.6130792
2018-09-10 17:09:00,38514.4480792
2018-09-10 17:10:00,38516.1180792
2018-09-10 17:11:00,38514.4480792
2018-09-10 17:12:00,38512.7780792
2018-09-10 17:13:00,38514.8655792
2018-09-10 17:14:00,38512.3605792
2018-09-10 17:15:00,38515.7005792
2018-09-10 17:16:00,38516.1180792
2018-09-10 17:17:00,38518.2055792
2018-09-10 17:18:00,38518.6230792
2018-09-10 17:19:00,38515.2830792
2018-09-10 17:20:00,38518.6230792
2018-09-10 17:21:00,38516.9530792
2018-09-10 17:22:00,38513.6130792
2018-09-10 17:23:00,38513.1955792
2018-09-10 17:24:00,38513.1955792
2018-09-10 17:25:00,38512.7780792
2018-09-10 17:26:00,38510.2730792
2018-09-10 17:27:00,38511.1080792
2018-09-10 17:28:00,38513.6130792
2018-09-10 17:29:00,38514.8655792
2018-09-10 17:30:00,38515.7005792
2018-09-10 17:31:00,38516.9530792
2018-09-10 17:32:00,38518.6230792
2018-09-10 17:33:00,38521.5455792
2018-09-10 17:34:00,38520.2930792
2018-09-10 17:35:00,38518.2055792
2018-09-10 17:36:00,38520.2930792
2018-09-10 17:37:00,38518.2055792
2018-09-10 17:38:00,38519.0405792
2018-09-10 17:39:00,38519.0405792
2018-09-10 17:40:00,38521.9630792
2018-09-10 17:41:00,38525.3030792
2018-09-10 17:42:00,38524.8855792
2018-09-10 17:43:00,38526.5555792
2018-09-10 17:44:00,38526.5555792
2018-09-10 17:45:00,38525.7205792
2018-09-10 17:46:00,38528.6430792
2018-09-10 17:47:00,38529.4780792
2018-09-10 17:48:00,38530.3130792
2018-09-10 17:49:00,38531.1480792
2018-09-10 17:50:00,38536.1580792
2018-09-10 17:51:00,38534.0705792
2018-09-10 17:52:00,38534.4880792
2018-09-10 17:53:00,38532.8180792
2018-09-10 17:54:00,38532.8180792
2018-09-10 17:55:00,38534.0705792
2018-09-10 17:56:00,38535.3230792
2018-09-10 17:57:00,38536.9930792
2018-09-10 17:58:00,38536.5755792
2018-09-10 17:59:00,38537.8280792
2018-09-10 18:00:00,38536.9930792
2018-09-10 18:01:00,38536.1580792
2018-09-10 18:02:00,38535.7405792
2018-09-10 18:03:00,38536.1580792
2018-09-10 18:04:00,38535.7405792
2018-09-10 18:05:00,38535.3230792
2018-09-10 18:06:00,38534.4880792
2018-09-10 18:07:00,38534.0705792
2018-09-10 18:08:00,38534.9055792
2018-09-10 18:09:00,38534.9055792
2018-09-10 18:10:00,38534.4880792
2018-09-10 18:11:00,38535.7405792
2018-09-10 18:12:00,38535.7405792
2018-09-10 18:13:00,38534.9055792
2018-09-10 18:14:00,38535.3230792
2018-09-10 18:15:00,38535.3230792
2018-09-10 18:16:00,38534.9055792
2018-09-10 18:17:00,38532.4005792
2018-09-10 18:18:00,38531.9830792
2018-09-10 18:19:00,38532.4005792
2018-09-10 18:20:00,38531.9830792
2018-09-10 18:21:00,38531.1480792
2018-09-10 18:22:00,38531.1480792
2018-09-10 18:23:00,38534.4880792
2018-09-10 18:24:00,38534.4880792
2018-09-10 18:25:00,38535.3230792
2018-09-10 18:26:00,38536.1580792
2018-09-10 18:27:00,38539.4980792
2018-09-10 18:28:00,38544.5080792
2018-09-10 18:29:00,38542.8380792
2018-09-10 18:30:00,38540.3330792
2018-09-10 18:31:00,38541.1680792
2018-09-10 18:32:00,38541.5855792
2018-09-10 18:33:00,38536.9930792
2018-09-10 18:34:00,38536.9930792
2018-09-10 18:35:00,38536.5755792
2018-09-10 18:36:00,38536.1580792
2018-09-10 18:37:00,38539.0805792
2018-09-10 18:38:00,38537.4105792
2018-09-10 18:39:00,38537.4105792
2018-09-10 18:40:00,38537.8280792
2018-09-10 18:41:00,38539.0805792
2018-09-10 18:42:00,38538.2455792
2018-09-10 18:43:00,38537.8280792
2018-09-10 18:44:00,38539.4980792
2018-09-10 18:45:00,38536.9930792
2018-09-10 18:46:00,38536.9930792
2018-09-10 18:47:00,38536.9930792
2018-09-10 18:48:00,38537.4105792
2018-09-10 18:49:00,38536.9930792
2018-09-10 18:50:00,38533.2355792
2018-09-10 18:51:00,38535.3230792
2018-09-10 18:52:00,38536.5755792
2018-09-10 18:53:00,38537.4105792
2018-09-10 18:54:00,38536.5755792
2018-09-10 18:55:00,38535.7405792
2018-09-10 18:56:00,38534.4880792
2018-09-10 18:57:00,38534.4880792
2018-09-10 18:58:00,38533.6530792
2018-09-10 18:59:00,38535.7405792
2018-09-10 19:00:00,38533.6530792
2018-09-10 19:01:00,38535.3230792
2018-09-10 19:02:00,38544.5080792
2018-09-10 19:03:00,38549.1005792
2018-09-10 19:04:00,38547.8480792
2018-09-10 19:05:00,38552.8580792
2018-09-10 19:06:00,38551.6055792
2018-09-10 19:07:00,38552.4405792
2018-09-10 19:08:00,38558.2855792
2018-09-10 19:09:00,38556.6155792
2018-09-10 19:10:00,38556.6155792
2018-09-10 19:11:00,38556.1980792
2018-09-10 19:12:00,38559.1205792
2018-09-10 19:13:00,38558.2855792
2018-09-10 19:14:00,38556.6155792
2018-09-10 19:15:00,38553.2755792
2018-09-10 19:16:00,38559.1205792
2018-09-10 19:17:00,38563.2955792
2018-09-10 19:18:00,38566.2180792
2018-09-10 19:19:00,38565.3830792
2018-09-10 19:20:00,38567.0530792
2018-09-10 19:21:00,38567.0530792
2018-09-10 19:22:00,38571.2280792
2018-09-10 19:23:00,38571.6455792
2018-09-10 19:24:00,38569.9755792
2018-09-10 19:25:00,38570.8105792
2018-09-10 19:26:00,38570.3930792
2018-09-10 19:27:00,38567.4705792
2018-09-10 19:28:00,38568.3055792
2018-09-10 19:29:00,38566.6355792
2018-09-10 19:30:00,38565.3830792
2018-09-10 19:31:00,38564.9655792
2018-09-10 19:32:00,38564.5480792
2018-09-10 19:33:00,38565.8005792
2018-09-10 19:34:00,38569.1405792
2018-09-10 19:35:00,38570.8105792
2018-09-10 19:36:00,38569.9755792
2018-09-10 19:37:00,38576.6555792
2018-09-10 19:38:00,38574.1505792
2018-09-10 19:39:00,38573.7330792
2018-09-10 19:40:00,38572.8980792
2018-09-10 19:41:00,38573.3155792
2018-09-10 19:42:00,38574.9855792
2018-09-10 19:43:00,38574.5680792
2018-09-10 19:44:00,38573.3155792
2018-09-10 19:45:00,38574.1505792
2018-09-10 19:46:00,38574.5680792
2018-09-10 19:47:00,38574.1505792
2018-09-10 19:48:00,38574.5680792
2018-09-10 19:49:00,38572.4805792
2018-09-10 19:50:00,38574.1505792
2018-09-10 19:51:00,38574.9855792
2018-09-10 19:52:00,38575.4030792
2018-09-10 19:53:00,38569.5580792
2018-09-10 19:54:00,38569.9755792
2018-09-10 19:55:00,38569.1405792
2018-09-10 19:56:00,38566.6355792
2018-09-10 19:57:00,38566.6355792
2018-09-10 19:58:00,38565.3830792
2018-09-10 19:59:00,38564.5480792
2018-09-10 20:00:00,38566.6355792
2018-09-10 20:01:00,38566.6355792
2018-09-10 20:02:00,38566.6355792
2018-09-10 20:03:00,38567.8880792
2018-09-10 20:04:00,38568.3055792
2018-09-10 20:05:00,38569.9755792
2018-09-10 20:06:00,38568.3055792
2018-09-10 20:07:00,38569.1405792
2018-09-10 20:08:00,38569.1405792
2018-09-10 20:09:00,38569.9755792
2018-09-10 20:10:00,38569.1405792
2018-09-10 20:11:00,38569.5580792
2018-09-10 20:12:00,38568.3055792
2018-09-10 20:13:00,38567.4705792
2018-09-10 20:14:00,38569.1405792
2018-09-10 20:15:00,38571.2280792
2018-09-10 20:16:00,38568.3055792
2018-09-10 20:17:00,38568.3055792
2018-09-10 20:18:00,38564.9655792
2018-09-10 20:19:00,38561.6255792
2018-09-10 20:20:00,38557.8680792
2018-09-10 20:21:00,38556.6155792
2018-09-10 20:22:00,38554.1105792
2018-09-10 20:23:00,38555.7805792
2018-09-10 20:24:00,38557.4505792
2018-09-10 20:25:00,38557.4505792
2018-09-10 20:26:00,38556.6155792
2018-09-10 20:27:00,38557.0330792
2018-09-10 20:28:00,38556.6155792
2018-09-10 20:29:00,38557.4505792
2018-09-10 20:30:00,38556.6155792
2018-09-10 20:31:00,38558.2855792
2018-09-10 20:32:00,38563.2955792
2018-09-10 20:33:00,38568.7230792
2018-09-10 20:34:00,38572.4805792
2018-09-10 20:35:00,38574.1505792
2018-09-10 20:36:00,38573.7330792
2018-09-10 20:37:00,38569.5580792
2018-09-10 20:38:00,38570.8105792
2018-09-10 20:39:00,38567.0530792
2018-09-10 20:40:00,38562.4605792
2018-09-10 20:41:00,38560.3730792
2018-09-10 20:42:00,38556.6155792
2018-09-10 20:43:00,38554.9455792
2018-09-10 20:44:00,38560.3730792
2018-09-10 20:45:00,38565.3830792
2018-09-10 20:46:00,38564.1305792
2018-09-10 20:47:00,38569.1405792
2018-09-10 20:48:00,38566.2180792
2018-09-10 20:49:00,38570.8105792
2018-09-10 20:50:00,38566.6355792
2018-09-10 20:51:00,38565.3830792
2018-09-10 20:52:00,38566.2180792
2018-09-10 20:53:00,38568.3055792
2018-09-10 20:54:00,38569.1405792
2018-09-10 20:55:00,38567.8880792
2018-09-10 20:56:00,38565.3830792
2018-09-10 20:57:00,38567.4705792
2018-09-10 20:58:00,38566.6355792
2018-09-10 20:59:00,38574.5680792
2018-09-10 21:00:00,38576.6555792
2018-09-10 21:01:00,38573.7330792
2018-09-10 21:02:00,38567.8880792
2018-09-10 21:03:00,38573.3155792
2018-09-10 21:04:00,38569.1405792
2018-09-10 21:05:00,38569.5580792
2018-09-10 21:06:00,38565.8005792
2018-09-10 21:07:00,38565.8005792
2018-09-10 21:08:00,38569.9755792
2018-09-10 21:09:00,38570.8105792
2018-09-10 21:10:00,38572.0630792
2018-09-10 21:11:00,38569.9755792
2018-09-10 21:12:00,38569.9755792
2018-09-10 21:13:00,38572.8980792
2018-09-10 21:14:00,38573.3155792
2018-09-10 21:15:00,38572.0630792
2018-09-10 21:16:00,38571.2280792
2018-09-10 21:17:00,38572.4805792
2018-09-10 21:18:00,38574.5680792
2018-09-10 21:19:00,38575.8205792
2018-09-10 21:20:00,38576.2380792
2018-09-10 21:21:00,38572.4805792
2018-09-10 21:22:00,38570.8105792
2018-09-10 21:23:00,38569.9755792
2018-09-10 21:24:00,38567.8880792
2018-09-10 21:25:00,38566.6355792
2018-09-10 21:26:00,38569.9755792
2018-09-10 21:27:00,38570.3930792
2018-09-10 21:28:00,38570.3930792
2018-09-10 21:29:00,38578.3255792
2018-09-10 21:30:00,38579.5780792
2018-09-10 21:31:00,38579.9955792
2018-09-10 21:32:00,38578.3255792
2018-09-10 21:33:00,38575.4030792
2018-09-10 21:34:00,38577.4905792
2018-09-10 21:35:00,38578.3255792
2018-09-10 21:36:00,38576.2380792
2018-09-10 21:37:00,38577.4905792
2018-09-10 21:38:00,38573.3155792
2018-09-10 21:39:00,38573.3155792
2018-09-10 21:40:00,38572.0630792
2018-09-10 21:41:00,38570.8105792
2018-09-10 21:42:00,38568.7230792
2018-09-10 21:43:00,38564.5480792
2018-09-10 21:44:00,38562.4605792
2018-09-10 21:45:00,38559.9555792
2018-09-10 21:46:00,38563.2955792
2018-09-10 21:47:00,38562.4605792
2018-09-10 21:48:00,38564.9655792
2018-09-10 21:49:00,38564.1305792
2018-09-10 21:50:00,38565.3830792
2018-09-10 21:51:00,38565.8005792
2018-09-10 21:52:00,38564.9655792
2018-09-10 21:53:00,38563.2955792
2018-09-10 21:54:00,38562.0430792
2018-09-10 21:55:00,38563.2955792
2018-09-10 21:56:00,38562.0430792
2018-09-10 21:57:00,38563.7130792
2018-09-10 21:58:00,38564.9655792
2018-09-10 21:59:00,38568.3055792
2018-09-10 22:00:00,38567.4705792
2018-09-10 22:01:00,38567.4705792
2018-09-10 22:02:00,38569.1405792
2018-09-10 22:03:00,38571.2280792
2018-09-10 22:04:00,38569.5580792
2018-09-10 22:05:00,38571.6455792
2018-09-10 22:06:00,38569.9755792
2018-09-10 22:07:00,38569.5580792
2018-09-10 22:08:00,38570.3930792
2018-09-10 22:09:00,38572.4805792
2018-09-10 22:10:00,38577.4905792
2018-09-10 22:11:00,38579.1605792
2018-09-10 22:12:00,38579.9955792
2018-09-10 22:13:00,38584.1705792
2018-09-10 22:14:00,38581.6655792
2018-09-10 22:15:00,38581.2480792
2018-09-10 22:16:00,38580.8305792
2018-09-10 22:17:00,38580.4130792
2018-09-10 22:18:00,38582.5005792
2018-09-10 22:19:00,38592.9380792
2018-09-10 22:20:00,38590.8505792
2018-09-10 22:21:00,38592.1030792
2018-09-10 22:22:00,38593.3555792
2018-09-10 22:23:00,38594.6080792
2018-09-10 22:24:00,38602.5405792
2018-09-10 22:25:00,38602.5405792
2018-09-10 22:26:00,38600.0355792
2018-09-10 22:27:00,38600.4530792
2018-09-10 22:28:00,38600.8705792
2018-09-10 22:29:00,38602.1230792
2018-09-10 22:30:00,38596.6955792
2018-09-10 22:31:00,38598.3655792
2018-09-10 22:32:00,38602.5405792
2018-09-10 22:33:00,38598.3655792
2018-09-10 22:34:00,38599.2005792
2018-09-10 22:35:00,38596.2780792
2018-09-10 22:36:00,38599.6180792
2018-09-10 22:37:00,38597.5305792
2018-09-10 22:38:00,38596.2780792
2018-09-10 22:39:00,38598.7830792
2018-09-10 22:40:00,38597.9480792
2018-09-10 22:41:00,38598.3655792
2018-09-10 22:42:00,38600.0355792
2018-09-10 22:43:00,38600.0355792
2018-09-10 22:44:00,38599.2005792
2018-09-10 22:45:00,38598.7830792
2018-09-10 22:46:00,38599.2005792
2018-09-10 22:47:00,38598.3655792
2018-09-10 22:48:00,38600.8705792
2018-09-10 22:49:00,38602.5405792
2018-09-10 22:50:00,38602.5405792
2018-09-10 22:51:00,38604.2105792
2018-09-10 22:52:00,38601.7055792
2018-09-10 22:53:00,38600.0355792
2018-09-10 22:54:00,38598.3655792
2018-09-10 22:55:00,38598.3655792
2018-09-10 22:56:00,38599.6180792
2018-09-10 22:57:00,38600.8705792
2018-09-10 22:58:00,38599.2005792
2018-09-10 22:59:00,38600.0355792
2018-09-10 23:00:00,38600.0355792
2018-09-10 23:01:00,38600.8705792
2018-09-10 23:02:00,38599.2005792
2018-09-10 23:03:00,38600.0355792
2018-09-10 23:04:00,38599.6180792
2018-09-10 23:05:00,38600.8705792
2018-09-10 23:06:00,38600.8705792
2018-09-10 23:07:00,38600.8705792
2018-09-10 23:08:00,38602.5405792
2018-09-10 23:09:00,38602.5405792
2018-09-10 23:10:00,38603.3755792
2018-09-10 23:11:00,38602.9580792
2018-09-10 23:12:00,38600.8705792
2018-09-10 23:13:00,38601.2880792
2018-09-10 23:14:00,38602.9580792
2018-09-10 23:15:00,38602.9580792
2018-09-10 23:16:00,38602.5405792
2018-09-10 23:17:00,38601.2880792
2018-09-10 23:18:00,38600.0355792
2018-09-10 23:19:00,38600.0355792
2018-09-10 23:20:00,38601.7055792
2018-09-10 23:21:00,38604.2105792
2018-09-10 23:22:00,38605.8805792
2018-09-10 23:23:00,38608.8030792
2018-09-10 23:24:00,38607.5505792
2018-09-10 23:25:00,38608.3855792
2018-09-10 23:26:00,38608.3855792
2018-09-10 23:27:00,38605.8805792
2018-09-10 23:28:00,38608.3855792
2018-09-10 23:29:00,38608.3855792
2018-09-10 23:30:00,38608.3855792
2018-09-10 23:31:00,38607.5505792
2018-09-10 23:32:00,38607.1330792
2018-09-10 23:33:00,38605.0455792
2018-09-10 23:34:00,38602.9580792
2018-09-10 23:35:00,38596.6955792
2018-09-10 23:36:00,38595.8605792
2018-09-10 23:37:00,38597.5305792
2018-09-10 23:38:00,38600.0355792
2018-09-10 23:39:00,38598.3655792
2018-09-10 23:40:00,38599.6180792
2018-09-10 23:41:00,38599.2005792
2018-09-10 23:42:00,38599.2005792
2018-09-10 23:43:00,38597.9480792
2018-09-10 23:44:00,38599.2005792
2018-09-10 23:45:00,38599.2005792
2018-09-10 23:46:00,38599.2005792
2018-09-10 23:47:00,38600.0355792
2018-09-10 23:48:00,38602.5405792
2018-09-10 23:49:00,38603.3755792
2018-09-10 23:50:00,38603.3755792
2018-09-10 23:51:00,38603.7930792
2018-09-10 23:52:00,38603.3755792
2018-09-10 23:53:00,38603.7930792
2018-09-10 23:54:00,38600.8705792
2018-09-10 23:55:00,38599.2005792
2018-09-10 23:56:00,38600.0355792
2018-09-10 23:57:00,38600.0355792
2018-09-10 23:58:00,38599.2005792
2018-09-10 23:59:00,38598.3655792
2018-09-11 00:00:00,38598.7830792
2018-09-11 00:01:00,38597.9480792
2018-09-11 00:02:00,38596.6955792
2018-09-11 00:03:00,38595.0255792
2018-09-11 00:04:00,38594.1905792
2018-09-11 00:05:00,38592.9380792
2018-09-11 00:06:00,38593.3555792
2018-09-11 00:07:00,38595.8605792
2018-09-11 00:08:00,38596.2780792
2018-09-11 00:09:00,38598.7830792
2018-09-11 00:10:00,38596.6955792
2018-09-11 00:11:00,38598.3655792
2018-09-11 00:12:00,38600.8705792
2018-09-11 00:13:00,38598.7830792
2018-09-11 00:14:00,38598.7830792
2018-09-11 00:15:00,38599.6180792
2018-09-11 00:16:00,38600.0355792
2018-09-11 00:17:00,38599.2005792
2018-09-11 00:18:00,38599.2005792
2018-09-11 00:19:00,38597.5305792
2018-09-11 00:20:00,38595.8605792
2018-09-11 00:21:00,38595.8605792
2018-09-11 00:22:00,38595.8605792
2018-09-11 00:23:00,38596.2780792
2018-09-11 00:24:00,38595.4430792
2018-09-11 00:25:00,38596.6955792
2018-09-11 00:26:00,38596.2780792
2018-09-11 00:27:00,38596.6955792
2018-09-11 00:28:00,38596.6955792
2018-09-11 00:29:00,38596.6955792
2018-09-11 00:30:00,38595.8605792
2018-09-11 00:31:00,38595.0255792
2018-09-11 00:32:00,38594.6080792
2018-09-11 00:33:00,38591.6855792
2018-09-11 00:34:00,38591.6855792
2018-09-11 00:35:00,38589.5980792
2018-09-11 00:36:00,38589.5980792
2018-09-11 00:37:00,38591.6855792
2018-09-11 00:38:00,38592.5205792
2018-09-11 00:39:00,38590.8505792
2018-09-11 00:40:00,38593.3555792
2018-09-11 00:41:00,38586.6755792
2018-09-11 00:42:00,38586.2580792
2018-09-11 00:43:00,38580.8305792
2018-09-11 00:44:00,38583.3355792
2018-09-11 00:45:00,38585.8405792
2018-09-11 00:46:00,38584.5880792
2018-09-11 00:47:00,38587.0930792
2018-09-11 00:48:00,38588.3455792
2018-09-11 00:49:00,38587.5105792
2018-09-11 00:50:00,38587.5105792
2018-09-11 00:51:00,38588.3455792
2018-09-11 00:52:00,38588.7630792
2018-09-11 00:53:00,38585.0055792
2018-09-11 00:54:00,38585.0055792
2018-09-11 00:55:00,38586.6755792
2018-09-11 00:56:00,38585.8405792
2018-09-11 00:57:00,38588.3455792
2018-09-11 00:58:00,38588.7630792
2018-09-11 00:59:00,38586.6755792
2018-09-11 01:00:00,38587.5105792
2018-09-11 01:01:00,38584.1705792
2018-09-11 01:02:00,38587.0930792
2018-09-11 01:03:00,38587.5105792
2018-09-11 01:04:00,38585.8405792
2018-09-11 01:05:00,38582.0830792
2018-09-11 01:06:00,38582.5005792
2018-09-11 01:07:00,38580.8305792
2018-09-11 01:08:00,38578.3255792
2018-09-11 01:09:00,38577.4905792
2018-09-11 01:10:00,38576.2380792
2018-09-11 01:11:00,38573.3155792
2018-09-11 01:12:00,38573.3155792
2018-09-11 01:13:00,38571.6455792
2018-09-11 01:14:00,38572.8980792
2018-09-11 01:15:00,38572.4805792
2018-09-11 01:16:00,38575.4030792
2018-09-11 01:17:00,38577.4905792
2018-09-11 01:18:00,38579.9955792
2018-09-11 01:19:00,38576.6555792
2018-09-11 01:20:00,38576.6555792
2018-09-11 01:21:00,38579.1605792
2018-09-11 01:22:00,38579.9955792
2018-09-11 01:23:00,38578.3255792
2018-09-11 01:24:00,38576.6555792
2018-09-11 01:25:00,38578.3255792
2018-09-11 01:26:00,38577.4905792
2018-09-11 01:27:00,38579.5780792
2018-09-11 01:28:00,38578.7430792
2018-09-11 01:29:00,38576.6555792
2018-09-11 01:30:00,38577.4905792
2018-09-11 01:31:00,38579.9955792
2018-09-11 01:32:00,38580.4130792
2018-09-11 01:33:00,38579.5780792
2018-09-11 01:34:00,38579.9955792
2018-09-11 01:35:00,38580.8305792
2018-09-11 01:36:00,38582.5005792
2018-09-11 01:37:00,38579.1605792
2018-09-11 01:38:00,38577.9080792
2018-09-11 01:39:00,38575.8205792
2018-09-11 01:40:00,38573.3155792
2018-09-11 01:41:00,38574.9855792
2018-09-11 01:42:00,38577.4905792
2018-09-11 01:43:00,38573.3155792
2018-09-11 01:44:00,38574.1505792
2018-09-11 01:45:00,38574.5680792
2018-09-11 01:46:00,38574.9855792
2018-09-11 01:47:00,38575.8205792
2018-09-11 01:48:00,38576.6555792
2018-09-11 01:49:00,38575.8205792
2018-09-11 01:50:00,38577.0730792
2018-09-11 01:51:00,38578.3255792
2018-09-11 01:52:00,38580.8305792
2018-09-11 01:53:00,38582.5005792
2018-09-11 01:54:00,38583.3355792
2018-09-11 01:55:00,38582.5005792
2018-09-11 01:56:00,38587.5105792
2018-09-11 01:57:00,38589.1805792
2018-09-11 01:58:00,38588.3455792
2018-09-11 01:59:00,38588.3455792
2018-09-11 02:00:00,38578.7430792
2018-09-11 02:01:00,38577.0730792
2018-09-11 02:02:00,38578.7430792
2018-09-11 02:03:00,38575.8205792
2018-09-11 02:04:00,38578.7430792
2018-09-11 02:05:00,38578.3255792
2018-09-11 02:06:00,38579.9955792
2018-09-11 02:07:00,38580.4130792
2018-09-11 02:08:00,38579.5780792
2018-09-11 02:09:00,38578.7430792
2018-09-11 02:10:00,38579.9955792
2018-09-11 02:11:00,38585.0055792
2018-09-11 02:12:00,38589.1805792
2018-09-11 02:13:00,38588.3455792
2018-09-11 02:14:00,38587.5105792
2018-09-11 02:15:00,38585.4230792
2018-09-11 02:16:00,38585.0055792
2018-09-11 02:17:00,38585.8405792
2018-09-11 02:18:00,38583.3355792
2018-09-11 02:19:00,38581.2480792
2018-09-11 02:20:00,38581.2480792
2018-09-11 02:21:00,38580.8305792
2018-09-11 02:22:00,38579.5780792
2018-09-11 02:23:00,38577.4905792
2018-09-11 02:24:00,38575.4030792
2018-09-11 02:25:00,38577.9080792
2018-09-11 02:26:00,38577.9080792
2018-09-11 02:27:00,38579.9955792
2018-09-11 02:28:00,38577.4905792
2018-09-11 02:29:00,38578.3255792
2018-09-11 02:30:00,38581.6655792
2018-09-11 02:31:00,38578.7430792
2018-09-11 02:32:00,38577.4905792
2018-09-11 02:33:00,38577.4905792
2018-09-11 02:34:00,38579.1605792
2018-09-11 02:35:00,38579.9955792
2018-09-11 02:36:00,38576.2380792
2018-09-11 02:37:00,38572.4805792
2018-09-11 02:38:00,38571.6455792
2018-09-11 02:39:00,38567.8880792
2018-09-11 02:40:00,38564.9655792
2018-09-11 02:41:00,38563.7130792
2018-09-11 02:42:00,38559.1205792
2018-09-11 02:43:00,38553.6930792
2018-09-11 02:44:00,38546.5955792
2018-09-11 02:45:00,38543.2555792
2018-09-11 02:46:00,38548.2655792
2018-09-11 02:47:00,38554.9455792
2018-09-11 02:48:00,38555.7805792
2018-09-11 02:49:00,38559.1205792
2018-09-11 02:50:00,38559.1205792
2018-09-11 02:51:00,38559.1205792
2018-09-11 02:52:00,38562.8780792
2018-09-11 02:53:00,38564.9655792
2018-09-11 02:54:00,38566.6355792
2018-09-11 02:55:00,38564.9655792
2018-09-11 02:56:00,38564.9655792
